scheme_code,scheme_name_x, nav_date, nav,normalized_name_x,matched_name,matched_scheme_name,Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,scheme_name_y,Net Asset Value,Date,normalized_name_y
48638,Parag Parikh Dynamic Asset Allocation Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,10.4714,paragparikhdynamicassetallocationfundregmidcw,paragparikhdynamicassetallocationfunddirectplangrowth,Parag Parikh Dynamic Asset Allocation Fund - Direct Plan Growth,152468.0,INF879O01266,-,Parag Parikh Dynamic Asset Allocation Fund - Direct Plan Growth,10.6172,22-Jul-24,paragparikhdynamicassetallocationfunddirectplangrowth
43877,Parag Parikh ELSS Tax Saver Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,31.6628,paragparikhelsstaxsaverfundgdirectplan,paragparikhelsstaxsaverfunddirectgrowth,Parag Parikh ELSS Tax Saver Fund- Direct Growth,147481.0,INF879O01100,-,Parag Parikh ELSS Tax Saver Fund- Direct Growth,31.6628,22-Jul-24,paragparikhelsstaxsaverfunddirectgrowth
42577,Parag Parikh ELSS Tax Saver Fund-Reg(G),7/22/2024 12:00:00 AM,29.7831,paragparikhelsstaxsaverfundregg,paragparikhelsstaxsaverfundregulargrowth,Parag Parikh ELSS Tax Saver Fund- Regular Growth,147482.0,INF879O01092,-,Parag Parikh ELSS Tax Saver Fund- Regular Growth,29.7831,22-Jul-24,paragparikhelsstaxsaverfundregulargrowth
21521,Parag Parikh Flexi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,83.7829,paragparikhflexicapfundgdirectplan,paragparikhflexicapfunddirectplangrowth,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,122639.0,INF879O01027,-,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,83.7829,22-Jul-24,paragparikhflexicapfunddirectplangrowth
21520,Parag Parikh Flexi Cap Fund-Reg(G),7/22/2024 12:00:00 AM,77.3989,paragparikhflexicapfundregg,paragparikhflexicapfundregularplangrowth,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,122640.0,INF879O01019,-,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,77.3989,22-Jul-24,paragparikhflexicapfundregularplangrowth
39564,Parag Parikh Liquid Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1000.5405,paragparikhliquidfundddidcwdirectplan,paragparikhliquidfunddirectplangrowth,Parag Parikh Liquid Fund- Direct Plan- Growth,143269.0,INF879O01068,-,Parag Parikh Liquid Fund- Direct Plan- Growth,1370.6832,22-Jul-24,paragparikhliquidfunddirectplangrowth
39563,Parag Parikh Liquid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1370.6832,paragparikhliquidfundgdirectplan,paragparikhliquidfunddirectplangrowth,Parag Parikh Liquid Fund- Direct Plan- Growth,143269.0,INF879O01068,-,Parag Parikh Liquid Fund- Direct Plan- Growth,1370.6832,22-Jul-24,paragparikhliquidfunddirectplangrowth
43696,Parag Parikh Liquid Fund(M-IDCW Payout)-Direct Plan,7/22/2024 12:00:00 AM,1008.3789,paragparikhliquidfundmidcwpayoutdirectplan,,,,,,,,,
39566,Parag Parikh Liquid Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1008.3789,paragparikhliquidfundmidcwdirectplan,paragparikhliquidfunddirectplangrowth,Parag Parikh Liquid Fund- Direct Plan- Growth,143269.0,INF879O01068,-,Parag Parikh Liquid Fund- Direct Plan- Growth,1370.6832,22-Jul-24,paragparikhliquidfunddirectplangrowth
39565,Parag Parikh Liquid Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1001.0,paragparikhliquidfundwidcwdirectplan,paragparikhliquidfunddirectplangrowth,Parag Parikh Liquid Fund- Direct Plan- Growth,143269.0,INF879O01068,-,Parag Parikh Liquid Fund- Direct Plan- Growth,1370.6832,22-Jul-24,paragparikhliquidfunddirectplangrowth
39560,Parag Parikh Liquid Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1000.5404,paragparikhliquidfundregddidcw,,,,,,,,,
38735,Parag Parikh Liquid Fund-Reg(G),7/22/2024 12:00:00 AM,1362.0979,paragparikhliquidfundregg,,,,,,,,,
39702,Parag Parikh Liquid Fund-Reg(M-IDCW Payout),7/22/2024 12:00:00 AM,1008.3098,paragparikhliquidfundregmidcwpayout,,,,,,,,,
39562,Parag Parikh Liquid Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1008.3098,paragparikhliquidfundregmidcw,paragparikhliquidfundregularplanmonthlyidcw,Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW,143261.0,INF879O01043,INF879O01050,Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW,1008.3098,22-Jul-24,paragparikhliquidfundregularplanmonthlyidcw
39561,Parag Parikh Liquid Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1001.0,paragparikhliquidfundregwidcw,,,,,,,,,
30309,PGIM India Arbitrage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,18.3461,pgimindiaarbitragefundgdirectplan,pgimindiaarbitragefunddirectplangrowth,PGIM India Arbitrage Fund - Direct Plan - Growth,138875.0,INF223J013N7,-,PGIM India Arbitrage Fund - Direct Plan - Growth,18.3461,22-Jul-24,pgimindiaarbitragefunddirectplangrowth
30310,PGIM India Arbitrage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.3371,pgimindiaarbitragefundidcwdirectplan,pgimindiaarbitragefunddirectplangrowth,PGIM India Arbitrage Fund - Direct Plan - Growth,138875.0,INF223J013N7,-,PGIM India Arbitrage Fund - Direct Plan - Growth,18.3461,22-Jul-24,pgimindiaarbitragefunddirectplangrowth
30504,PGIM India Arbitrage Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.2855,pgimindiaarbitragefundmidcwdirectplan,pgimindiaarbitragefunddirectplangrowth,PGIM India Arbitrage Fund - Direct Plan - Growth,138875.0,INF223J013N7,-,PGIM India Arbitrage Fund - Direct Plan - Growth,18.3461,22-Jul-24,pgimindiaarbitragefunddirectplangrowth
28514,PGIM India Arbitrage Fund-Reg(G),7/22/2024 12:00:00 AM,17.2837,pgimindiaarbitragefundregg,pgimindiaarbitragefundregularplangrowth,PGIM India Arbitrage Fund - Regular Plan - Growth,138876.0,INF223J019N4,-,PGIM India Arbitrage Fund - Regular Plan - Growth,17.2837,22-Jul-24,pgimindiaarbitragefundregularplangrowth
30306,PGIM India Arbitrage Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.7445,pgimindiaarbitragefundregidcw,,,,,,,,,
30505,PGIM India Arbitrage Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,11.2164,pgimindiaarbitragefundregmidcw,,,,,,,,,
45264,PGIM India Balanced Advantage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,15.61,pgimindiabalancedadvantagefundgdirectplan,pgimindiabalancedadvantagefunddirectplangrowthoption,PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option,148658.0,INF663L01V49,-,PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option,15.61,22-Jul-24,pgimindiabalancedadvantagefunddirectplangrowthoption
45265,PGIM India Balanced Advantage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.32,pgimindiabalancedadvantagefundidcwdirectplan,franklinindiabalancedadvantagefundidcwdirect,Franklin India Balanced Advantage Fund- IDCW- Direct,150479.0,INF090I01WR3,INF090I01WS1,Franklin India Balanced Advantage Fund- IDCW- Direct,14.101,22-Jul-24,franklinindiabalancedadvantagefundidcwdirect
45262,PGIM India Balanced Advantage Fund-Reg(G),7/22/2024 12:00:00 AM,14.68,pgimindiabalancedadvantagefundregg,,,,,,,,,
45263,PGIM India Balanced Advantage Fund-Reg(IDCW),7/22/2024 12:00:00 AM,12.17,pgimindiabalancedadvantagefundregidcw,franklinindiabalancedadvantagefundidcw,Franklin India Balanced Advantage Fund- IDCW,150478.0,INF090I01WO0,INF090I01WP7,Franklin India Balanced Advantage Fund- IDCW,13.6439,22-Jul-24,franklinindiabalancedadvantagefundidcw
853,PGIM India Corp Bond Fund(A-IDCW),7/22/2024 12:00:00 AM,10.4157,pgimindiacorpbondfundaidcw,,,,,,,,,
19632,PGIM India Corp Bond Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.9108,pgimindiacorpbondfundaidcwdirectplan,,,,,,,,,
854,PGIM India Corp Bond Fund(G),7/22/2024 12:00:00 AM,39.9522,pgimindiacorpbondfundg,pgimindiacorporatebondfundgrowth,PGIM India Corporate Bond Fund - Growth,138318.0,INF223J01DB2,-,PGIM India Corporate Bond Fund - Growth,39.9522,22-Jul-24,pgimindiacorporatebondfundgrowth
18441,PGIM India Corp Bond Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,44.1957,pgimindiacorpbondfundgdirectplan,pgimindiacorporatebondfunddirectplangrowth,PGIM India Corporate Bond Fund - Direct Plan - Growth,138330.0,INF223J01OO2,-,PGIM India Corporate Bond Fund - Direct Plan - Growth,44.1957,22-Jul-24,pgimindiacorporatebondfunddirectplangrowth
855,PGIM India Corp Bond Fund(M-IDCW),7/22/2024 12:00:00 AM,12.9852,pgimindiacorpbondfundmidcw,,,,,,,,,
19633,PGIM India Corp Bond Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.0815,pgimindiacorpbondfundmidcwdirectplan,,,,,,,,,
852,PGIM India Corp Bond Fund(Q-IDCW),7/22/2024 12:00:00 AM,11.4523,pgimindiacorpbondfundqidcw,,,,,,,,,
19631,PGIM India Corp Bond Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.0212,pgimindiacorpbondfundqidcwdirectplan,,,,,,,,,
47619,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.1737,pgimindiacrisilibxgiltindexapr2028fundgdirectplan,pgimindiacrisilibxgiltindexapr2028funddirectplanidcwoption,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Direct Plan, IDCW Option",151406.0,INF663L01X39,INF663L01X47,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Direct Plan, IDCW Option",10.5056,22-Jul-24,pgimindiacrisilibxgiltindexapr2028funddirectplanidcwoption
47620,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.5056,pgimindiacrisilibxgiltindexapr2028fundidcwdirectplan,pgimindiacrisilibxgiltindexapr2028funddirectplanidcwoption,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Direct Plan, IDCW Option",151406.0,INF663L01X39,INF663L01X47,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Direct Plan, IDCW Option",10.5056,22-Jul-24,pgimindiacrisilibxgiltindexapr2028funddirectplanidcwoption
47617,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund-Reg(G),7/22/2024 12:00:00 AM,11.1433,pgimindiacrisilibxgiltindexapr2028fundregg,pgimindiacrisilibxgiltindexapr2028fundregularplangrowthoption,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Regular Plan, Growth Option",151404.0,INF663L01X54,-,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Regular Plan, Growth Option",11.1433,22-Jul-24,pgimindiacrisilibxgiltindexapr2028fundregularplangrowthoption
47618,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.4754,pgimindiacrisilibxgiltindexapr2028fundregidcw,pgimindiacrisilibxgiltindexapr2028fundregularplanidcwoption,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Regular Plan, IDCW Option",151405.0,INF663L01X62,INF663L01X70,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Regular Plan, IDCW Option",10.4754,22-Jul-24,pgimindiacrisilibxgiltindexapr2028fundregularplanidcwoption
15247,PGIM India Dynamic Bond Fund(G),7/22/2024 12:00:00 AM,2448.2553,pgimindiadynamicbondfundg,pgimindiadynamicbondfundgrowthoption,PGIM India Dynamic Bond Fund - Growth Option,116485.0,INF663L01484,-,PGIM India Dynamic Bond Fund - Growth Option,2448.2553,22-Jul-24,pgimindiadynamicbondfundgrowthoption
18787,PGIM India Dynamic Bond Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,2747.9728,pgimindiadynamicbondfundgdirectplan,pgimindiadynamicbondfunddirectplangrowthoption,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,120084.0,INF663L01AD7,-,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,2747.9728,22-Jul-24,pgimindiadynamicbondfunddirectplangrowthoption
15977,PGIM India Dynamic Bond Fund(Q-IDCW),7/22/2024 12:00:00 AM,1082.6831,pgimindiadynamicbondfundqidcw,,,,,,,,,
20077,PGIM India Dynamic Bond Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1191.0253,pgimindiadynamicbondfundqidcwdirectplan,pgimindiadynamicbondfunddirectplangrowthoption,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,120084.0,INF663L01AD7,-,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,2747.9728,22-Jul-24,pgimindiadynamicbondfunddirectplangrowthoption
33899,PGIM India ELSS Tax Saver Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,37.82,pgimindiaelsstaxsaverfundgdirectplan,pgimindiaelsstaxsaverfunddirectplangrowthoption,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,135601.0,INF663L01FN5,-,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,37.82,22-Jul-24,pgimindiaelsstaxsaverfunddirectplangrowthoption
33900,PGIM India ELSS Tax Saver Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,20.07,pgimindiaelsstaxsaverfundidcwdirectplan,pgimindiaelsstaxsaverfunddirectplangrowthoption,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,135601.0,INF663L01FN5,-,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,37.82,22-Jul-24,pgimindiaelsstaxsaverfunddirectplangrowthoption
26780,PGIM India ELSS Tax Saver Fund-Reg(G),7/22/2024 12:00:00 AM,33.54,pgimindiaelsstaxsaverfundregg,,,,,,,,,
33898,PGIM India ELSS Tax Saver Fund-Reg(IDCW),7/22/2024 12:00:00 AM,19.2,pgimindiaelsstaxsaverfundregidcw,franklinindiaelsstaxsaverfundidcw,Franklin India ELSS Tax Saver Fund - IDCW,100525.0,INF090I01783,INF090I01791,Franklin India ELSS Tax Saver Fund - IDCW,70.3434,22-Jul-24,franklinindiaelsstaxsaverfundidcw
815,PGIM India Emerging Markets Equity Fund(G),7/22/2024 12:00:00 AM,14.33,pgimindiaemergingmarketsequityfundg,pgimindiaemergingmarketsequityfundgrowth,PGIM India Emerging Markets Equity Fund - Growth,138453.0,INF223J01AY0,-,PGIM India Emerging Markets Equity Fund - Growth,14.33,22-Jul-24,pgimindiaemergingmarketsequityfundgrowth
19624,PGIM India Emerging Markets Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,16.17,pgimindiaemergingmarketsequityfundgdirectplan,pgimindiaemergingmarketsequityfunddirectplangrowth,PGIM India Emerging Markets Equity Fund - Direct Plan - Growth,138456.0,INF223J01NL0,-,PGIM India Emerging Markets Equity Fund - Direct Plan - Growth,16.17,22-Jul-24,pgimindiaemergingmarketsequityfunddirectplangrowth
844,PGIM India Equity Savings Fund(A-IDCW),7/22/2024 12:00:00 AM,15.3483,pgimindiaequitysavingsfundaidcw,franklinindiaequitysavingsfundidcw,Franklin India Equity Savings Fund - IDCW ,144468.0,INF090I01OZ3,INF090I01OY6,Franklin India Equity Savings Fund - IDCW ,13.3946,22-Jul-24,franklinindiaequitysavingsfundidcw
19628,PGIM India Equity Savings Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,16.1141,pgimindiaequitysavingsfundaidcwdirectplan,pgimindiaequitysavingsfunddirectplangrowth,PGIM India Equity Savings Fund - Direct Plan - Growth,138376.0,INF223J01QD0,-,PGIM India Equity Savings Fund - Direct Plan - Growth,52.3475,22-Jul-24,pgimindiaequitysavingsfunddirectplangrowth
845,PGIM India Equity Savings Fund(G),7/22/2024 12:00:00 AM,46.5754,pgimindiaequitysavingsfundg,pgimindiaequitysavingsfundgrowthoption,PGIM India Equity Savings Fund - Growth Option,138372.0,INF223J01FB7,-,PGIM India Equity Savings Fund - Growth Option,46.5754,22-Jul-24,pgimindiaequitysavingsfundgrowthoption
18443,PGIM India Equity Savings Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,52.3475,pgimindiaequitysavingsfundgdirectplan,pgimindiaequitysavingsfunddirectplangrowth,PGIM India Equity Savings Fund - Direct Plan - Growth,138376.0,INF223J01QD0,-,PGIM India Equity Savings Fund - Direct Plan - Growth,52.3475,22-Jul-24,pgimindiaequitysavingsfunddirectplangrowth
846,PGIM India Equity Savings Fund(M-IDCW),7/22/2024 12:00:00 AM,12.8717,pgimindiaequitysavingsfundmidcw,franklinindiaequitysavingsfundidcw,Franklin India Equity Savings Fund - IDCW ,144468.0,INF090I01OZ3,INF090I01OY6,Franklin India Equity Savings Fund - IDCW ,13.3946,22-Jul-24,franklinindiaequitysavingsfundidcw
19629,PGIM India Equity Savings Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.0118,pgimindiaequitysavingsfundmidcwdirectplan,pgimindiaequitysavingsfunddirectplangrowth,PGIM India Equity Savings Fund - Direct Plan - Growth,138376.0,INF223J01QD0,-,PGIM India Equity Savings Fund - Direct Plan - Growth,52.3475,22-Jul-24,pgimindiaequitysavingsfunddirectplangrowth
32027,PGIM India Flexi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,39.85,pgimindiaflexicapfundgdirectplan,pgimindiaflexicapfunddirectplangrowthoption,PGIM India Flexi Cap Fund - Direct Plan - Growth Option,133839.0,INF663L01FF1,-,PGIM India Flexi Cap Fund - Direct Plan - Growth Option,39.85,22-Jul-24,pgimindiaflexicapfunddirectplangrowthoption
32028,PGIM India Flexi Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,22.54,pgimindiaflexicapfundidcwdirectplan,,,,,,,,,
31642,PGIM India Flexi Cap Fund-Reg(G),7/22/2024 12:00:00 AM,34.56,pgimindiaflexicapfundregg,,,,,,,,,
32026,PGIM India Flexi Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,20.22,pgimindiaflexicapfundregidcw,,,,,,,,,
7012,PGIM India Gilt Fund(G),7/22/2024 12:00:00 AM,28.1977,pgimindiagiltfundg,pgimindiagiltfundgrowth,PGIM India Gilt Fund - Growth,138470.0,INF223J01AQ6,-,PGIM India Gilt Fund - Growth,28.1977,22-Jul-24,pgimindiagiltfundgrowth
18437,PGIM India Gilt Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,30.2332,pgimindiagiltfundgdirectplan,pgimindiagiltfunddirectplangrowth,PGIM India Gilt Fund - Direct Plan - Growth,138472.0,INF223J01ND7,-,PGIM India Gilt Fund - Direct Plan - Growth,30.2332,22-Jul-24,pgimindiagiltfunddirectplangrowth
7013,PGIM India Gilt Fund(Q-IDCW),7/22/2024 12:00:00 AM,13.8999,pgimindiagiltfundqidcw,pgimindiagiltfundgrowth,PGIM India Gilt Fund - Growth,138470.0,INF223J01AQ6,-,PGIM India Gilt Fund - Growth,28.1977,22-Jul-24,pgimindiagiltfundgrowth
18436,PGIM India Gilt Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.6274,pgimindiagiltfundqidcwdirectplan,pgimindiagiltfunddirectplangrowth,PGIM India Gilt Fund - Direct Plan - Growth,138472.0,INF223J01ND7,-,PGIM India Gilt Fund - Direct Plan - Growth,30.2332,22-Jul-24,pgimindiagiltfunddirectplangrowth
8812,PGIM India Global Equity Opp Fund(G),7/22/2024 12:00:00 AM,41.31,pgimindiaglobalequityoppfundg,,,,,,,,,
19965,PGIM India Global Equity Opp Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,46.32,pgimindiaglobalequityoppfundgdirectplan,pgimindiaglobalequityopportunitiesfunddirectplangrowth,PGIM India Global Equity Opportunities Fund - Direct Plan - Growth,138528.0,INF223J01NF2,-,PGIM India Global Equity Opportunities Fund - Direct Plan - Growth,46.32,22-Jul-24,pgimindiaglobalequityopportunitiesfunddirectplangrowth
46021,PGIM India Global Select Real Estate Securities FoF(G)-Direct Plan,7/22/2024 12:00:00 AM,10.37,pgimindiaglobalselectrealestatesecuritiesfofgdirectplan,pgimindiaglobalselectrealestatesecuritiesfundoffunddirectplanidcwoption,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,149300.0,INF663L01W71,INF663L01W89,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,9.01,20-Jan-23,pgimindiaglobalselectrealestatesecuritiesfundoffunddirectplanidcwoption
46019,PGIM India Global Select Real Estate Securities FoF-Reg(G),7/22/2024 12:00:00 AM,10.14,pgimindiaglobalselectrealestatesecuritiesfofregg,,,,,,,,,
835,PGIM India Hybrid Equity Fund(G),7/22/2024 12:00:00 AM,122.98,pgimindiahybridequityfundg,pgimindiahybridequityfundgrowthoption,PGIM India Hybrid Equity Fund - Growth Option,138382.0,INF663L01HC4,-,PGIM India Hybrid Equity Fund - Growth Option,122.98,22-Jul-24,pgimindiahybridequityfundgrowthoption
18439,PGIM India Hybrid Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,144.57,pgimindiahybridequityfundgdirectplan,pgimindiahybridequityfunddirectplangrowth,PGIM India Hybrid Equity Fund - Direct Plan - Growth,138386.0,INF663L01GX2,-,PGIM India Hybrid Equity Fund - Direct Plan - Growth,144.57,22-Jul-24,pgimindiahybridequityfunddirectplangrowth
834,PGIM India Hybrid Equity Fund(IDCW),7/22/2024 12:00:00 AM,15.8,pgimindiahybridequityfundidcw,pgimindiahybridequityfundbonusoption,PGIM India Hybrid Equity Fund - BONUS OPTION,138385.0,INF223J01903,-,PGIM India Hybrid Equity Fund - BONUS OPTION,16.6,25-Jul-16,pgimindiahybridequityfundbonusoption
19625,PGIM India Hybrid Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,27.53,pgimindiahybridequityfundidcwdirectplan,pgimindiahybridequityfunddirectplangrowth,PGIM India Hybrid Equity Fund - Direct Plan - Growth,138386.0,INF663L01GX2,-,PGIM India Hybrid Equity Fund - Direct Plan - Growth,144.57,22-Jul-24,pgimindiahybridequityfunddirectplangrowth
36324,PGIM India Hybrid Equity Fund(M-IDCW),7/22/2024 12:00:00 AM,24.89,pgimindiahybridequityfundmidcw,,,,,,,,,
36168,PGIM India Hybrid Equity Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,27.32,pgimindiahybridequityfundmidcwdirectplan,pgimindiahybridequityfunddirectplangrowth,PGIM India Hybrid Equity Fund - Direct Plan - Growth,138386.0,INF663L01GX2,-,PGIM India Hybrid Equity Fund - Direct Plan - Growth,144.57,22-Jul-24,pgimindiahybridequityfunddirectplangrowth
48543,PGIM India Large and Mid Cap Fund(G),7/22/2024 12:00:00 AM,11.7,pgimindialargeandmidcapfundg,pgimindialargecapfundgrowth,PGIM India Large Cap Fund - Growth,138308.0,INF663L01GW4,-,PGIM India Large Cap Fund - Growth,332.82,22-Jul-24,pgimindialargecapfundgrowth
48545,PGIM India Large and Mid Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.8,pgimindialargeandmidcapfundgdirectplan,pgimindialargeandmidcapfunddirectplanidcwoption,PGIM India Large and Midcap Fund - Direct Plan - IDCW option,152384.0,INF663L01Y20,INF663L01Y38,PGIM India Large and Midcap Fund - Direct Plan - IDCW option,11.8,22-Jul-24,pgimindialargeandmidcapfunddirectplanidcwoption
48544,PGIM India Large and Mid Cap Fund(IDCW),7/22/2024 12:00:00 AM,11.7,pgimindialargeandmidcapfundidcw,,,,,,,,,
48546,PGIM India Large and Mid Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.8,pgimindialargeandmidcapfundidcwdirectplan,pgimindialargeandmidcapfunddirectplanidcwoption,PGIM India Large and Midcap Fund - Direct Plan - IDCW option,152384.0,INF663L01Y20,INF663L01Y38,PGIM India Large and Midcap Fund - Direct Plan - IDCW option,11.8,22-Jul-24,pgimindialargeandmidcapfunddirectplanidcwoption
758,PGIM India Large Cap Fund(G),7/22/2024 12:00:00 AM,332.82,pgimindialargecapfundg,pgimindialargecapfundgrowth,PGIM India Large Cap Fund - Growth,138308.0,INF663L01GW4,-,PGIM India Large Cap Fund - Growth,332.82,22-Jul-24,pgimindialargecapfundgrowth
18434,PGIM India Large Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,388.97,pgimindialargecapfundgdirectplan,pgimindialargecapfunddirectplanbonus,PGIM India Large Cap Fund - Direct Plan - Bonus,138314.0,INF223J01MM0,-,PGIM India Large Cap Fund - Direct Plan - Bonus,24.02,28-Jul-19,pgimindialargecapfunddirectplanbonus
757,PGIM India Large Cap Fund(IDCW),7/22/2024 12:00:00 AM,21.6,pgimindialargecapfundidcw,pgimindialargecapfunddividend,PGIM India Large Cap Fund - Dividend,138307.0,INF663L01GU8,INF663L01GV6,PGIM India Large Cap Fund - Dividend,21.6,22-Jul-24,pgimindialargecapfunddividend
19619,PGIM India Large Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,30.39,pgimindialargecapfundidcwdirectplan,pgimindialargecapfunddirectplanbonus,PGIM India Large Cap Fund - Direct Plan - Bonus,138314.0,INF223J01MM0,-,PGIM India Large Cap Fund - Direct Plan - Bonus,24.02,28-Jul-19,pgimindialargecapfunddirectplanbonus
827,PGIM India Liquid Fund(DD-IDCW),7/22/2024 12:00:00 AM,100.304,pgimindialiquidfundddidcw,pgimindialiquidfunddailydividend,PGIM India Liquid Fund - Daily Dividend,138285.0,-,INF223J01BO9,PGIM India Liquid Fund - Daily Dividend,100.304,22-Jul-24,pgimindialiquidfunddailydividend
18158,PGIM India Liquid Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,114.7712,pgimindialiquidfundddidcwdirectplan,pgimindialiquidfunddirectplangrowth,PGIM India Liquid Fund - Direct Plan - Growth,138299.0,INF223J01NS5,-,PGIM India Liquid Fund - Direct Plan - Growth,322.0301,22-Jul-24,pgimindialiquidfunddirectplangrowth
818,PGIM India Liquid Fund(G),7/22/2024 12:00:00 AM,318.537,pgimindialiquidfundg,pgimindialiquidfundgrowth,PGIM India Liquid Fund - Growth,138288.0,INF223J01BP6,-,PGIM India Liquid Fund - Growth,318.537,22-Jul-24,pgimindialiquidfundgrowth
18157,PGIM India Liquid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,322.0301,pgimindialiquidfundgdirectplan,pgimindialiquidfunddirectplangrowth,PGIM India Liquid Fund - Direct Plan - Growth,138299.0,INF223J01NS5,-,PGIM India Liquid Fund - Direct Plan - Growth,322.0301,22-Jul-24,pgimindialiquidfunddirectplangrowth
829,PGIM India Liquid Fund(M-IDCW),7/22/2024 12:00:00 AM,116.8319,pgimindialiquidfundmidcw,pgimindialiquidfundgrowth,PGIM India Liquid Fund - Growth,138288.0,INF223J01BP6,-,PGIM India Liquid Fund - Growth,318.537,22-Jul-24,pgimindialiquidfundgrowth
