scheme_code, scheme_code, nav_date, nav
45276,SBI Retirement Benefit Fund-Aggressive Hybrid Plan(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,19.4971
30399,SBI Retirement Benefit Fund-Aggressive Hybrid Plan-Reg(G),7/22/2024 12:00:00 AM,18.6943
45274,SBI Retirement Benefit Fund-Aggressive Hybrid Plan-Reg(IDCW),7/22/2024 12:00:00 AM,18.6938
45272,SBI Retirement Benefit Fund-Aggressive Plan(G)-Direct Plan,7/22/2024 12:00:00 AM,21.2994
45273,SBI Retirement Benefit Fund-Aggressive Plan(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,21.2874
30398,SBI Retirement Benefit Fund-Aggressive Plan-Reg(G),7/22/2024 12:00:00 AM,20.3304
45271,SBI Retirement Benefit Fund-Aggressive Plan-Reg(IDCW),7/22/2024 12:00:00 AM,20.3312
45278,SBI Retirement Benefit Fund-Conservative Hybrid Plan(G)-Direct Plan,7/22/2024 12:00:00 AM,15.2878
45279,SBI Retirement Benefit Fund-Conservative Hybrid Plan(IDCW)Direct Plan,7/22/2024 12:00:00 AM,15.2859
30400,SBI Retirement Benefit Fund-Conservative Hybrid Plan-Reg(G),7/22/2024 12:00:00 AM,14.9494
45277,SBI Retirement Benefit Fund-Conservative Hybrid Plan-Reg(IDCW),7/22/2024 12:00:00 AM,14.951
45281,SBI Retirement Benefit Fund-Conservative Plan(G)-Direct Plan,7/22/2024 12:00:00 AM,13.6999
45282,SBI Retirement Benefit Fund-Conservative Plan(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.6979
30401,SBI Retirement Benefit Fund-Conservative Plan-Reg(G),7/22/2024 12:00:00 AM,13.4605
45280,SBI Retirement Benefit Fund-Conservative Plan-Reg(IDCW),7/22/2024 12:00:00 AM,13.4603
18990,SBI Savings Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.9249
18991,SBI Savings Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,41.3922
18989,SBI Savings Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,16.4066
35720,SBI Savings Fund(IDCW-Payout)-Direct Plan,7/22/2024 12:00:00 AM,16.4066
35721,SBI Savings Fund(W-IDCW Payout)-Direct Plan,7/22/2024 12:00:00 AM,14.658
18992,SBI Savings Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.658
13459,SBI Savings Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,12.6303
2774,SBI Savings Fund-Reg(G),7/22/2024 12:00:00 AM,38.7472
2773,SBI Savings Fund-Reg(IDCW),7/22/2024 12:00:00 AM,15.2781
37011,SBI Savings Fund-Reg(IDCW-Payout),7/22/2024 12:00:00 AM,15.2781
41329,SBI Savings Fund-Reg(W-IDCW Payout),7/22/2024 12:00:00 AM,14.4186
2775,SBI Savings Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,14.4186
35703,SBI Short Term Debt Fund(FN-IDCW Payout)-Direct Plan,7/22/2024 12:00:00 AM,21.1543
19769,SBI Short Term Debt Fund(FN-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,21.1543
19770,SBI Short Term Debt Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,31.4069
35704,SBI Short Term Debt Fund(M-IDCW Payout)-Direct Plan,7/22/2024 12:00:00 AM,17.5118
19771,SBI Short Term Debt Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.5118
35708,SBI Short Term Debt Fund(W-IDCW Payout)-Direct Plan,7/22/2024 12:00:00 AM,13.7571
19772,SBI Short Term Debt Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.7571
19029,SBI Short Term Debt Fund-Reg(FN-IDCW Payout),7/22/2024 12:00:00 AM,13.4518
2842,SBI Short Term Debt Fund-Reg(FN-IDCW),7/22/2024 12:00:00 AM,13.4518
2843,SBI Short Term Debt Fund-Reg(G),7/22/2024 12:00:00 AM,29.6976
19031,SBI Short Term Debt Fund-Reg(M-IDCW Payout),7/22/2024 12:00:00 AM,16.4188
2844,SBI Short Term Debt Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,16.4188
2845,SBI Short Term Debt Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,13.4651
2840,SBI Short Term Debt Fund-Ret(FN-IDCW),7/22/2024 12:00:00 AM,13.9591
2841,SBI Short Term Debt Fund-Ret(G),7/22/2024 12:00:00 AM,33.6003
2846,SBI Short Term Debt Fund-Ret(M-IDCW),7/22/2024 12:00:00 AM,15.3897
2847,SBI Short Term Debt Fund-Ret(W-IDCW),7/22/2024 12:00:00 AM,13.938
48967,SBI Silver ETF,7/22/2024 12:00:00 AM,88.2518
48987,SBI Silver ETF FOF(G)-Direct Plan,7/22/2024 12:00:00 AM,9.6406
48988,SBI Silver ETF FOF(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,9.6406
48895,SBI Silver ETF FOF-Reg(G),7/22/2024 12:00:00 AM,9.6394
48986,SBI Silver ETF FOF-Reg(IDCW),7/22/2024 12:00:00 AM,9.6394
18390,SBI Small Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,202.0355
19222,SBI Small Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,137.8975
36326,SBI Small Cap Fund(IDCW-Payout)-Direct Plan,7/22/2024 12:00:00 AM,137.8975
7885,SBI Small Cap Fund-Reg(G),7/22/2024 12:00:00 AM,178.0915
32854,SBI Small Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,105.2132
7886,SBI Small Cap Fund-Reg(IDCW-Payout),7/22/2024 12:00:00 AM,105.2132
19005,SBI Technology Opp Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,227.9464
19006,SBI Technology Opp Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,161.9025
35688,SBI Technology Opp Fund(IDCW-Payout)-Direct Plan,7/22/2024 12:00:00 AM,161.9025
19247,SBI Technology Opp Fund-Reg(G),7/22/2024 12:00:00 AM,202.1982
2811,SBI Technology Opp Fund-Reg(IDCW),7/22/2024 12:00:00 AM,121.7607
17455,SBI Technology Opp Fund-Reg(IDCW-Payout),7/22/2024 12:00:00 AM,121.7607
39182,SBI Unclaimed Dividend & Redemption Scheme(G),7/22/2024 12:00:00 AM,15.5407
24796,Shriram Aggressive Hybrid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,36.7754
35736,Shriram Aggressive Hybrid Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,29.0825
24797,Shriram Aggressive Hybrid Fund(IDCW-Payout)-Direct Plan,7/22/2024 12:00:00 AM,29.0825
24794,Shriram Aggressive Hybrid Fund-Reg(G),7/22/2024 12:00:00 AM,32.6826
43699,Shriram Aggressive Hybrid Fund-Reg(IDCW),7/22/2024 12:00:00 AM,26.1316
24795,Shriram Aggressive Hybrid Fund-Reg(IDCW-Payout),7/22/2024 12:00:00 AM,26.1316
43872,Shriram Balanced Advantage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,19.49
43873,Shriram Balanced Advantage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,19.3818
44175,Shriram Balanced Advantage Fund(IDCW-Payout)-Direct Plan,7/22/2024 12:00:00 AM,19.3818
43158,Shriram Balanced Advantage Fund-Reg(G),7/22/2024 12:00:00 AM,17.7226
43871,Shriram Balanced Advantage Fund-Reg(IDCW),7/22/2024 12:00:00 AM,17.7469
44174,Shriram Balanced Advantage Fund-Reg(IDCW-Payout),7/22/2024 12:00:00 AM,17.7469
41980,Shriram ELSS Tax Saver Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,26.1319
41981,Shriram ELSS Tax Saver Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,25.9669
41744,Shriram ELSS Tax Saver Fund-Reg(G),7/22/2024 12:00:00 AM,23.651
41979,Shriram ELSS Tax Saver Fund-Reg(IDCW),7/22/2024 12:00:00 AM,23.6587
41164,Shriram Flexi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,25.494
41165,Shriram Flexi Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,25.2706
43698,Shriram Flexi Cap Fund(IDCW-Payout)-Direct Plan,7/22/2024 12:00:00 AM,25.2706
38781,Shriram Flexi Cap Fund-Reg(G),7/22/2024 12:00:00 AM,22.9587
41163,Shriram Flexi Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,22.9536
43697,Shriram Flexi Cap Fund-Reg(IDCW-Payout),7/22/2024 12:00:00 AM,22.9536
48133,Shriram Multi Asset Allocation Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,13.1069
48029,Shriram Multi Asset Allocation Fund-Reg(G),7/22/2024 12:00:00 AM,12.8914
48953,Shriram Nifty 1D Rate Liquid ETF,7/22/2024 12:00:00 AM,1003.4009
46783,Shriram Overnight Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10
46782,Shriram Overnight Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.2999
46786,Shriram Overnight Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.0123
46778,Shriram Overnight Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,10
46777,Shriram Overnight Fund-Reg(G),7/22/2024 12:00:00 AM,11.2777
48532,Shriram Overnight Fund-Reg(M-IDCW Payout),7/22/2024 12:00:00 AM,10.012
46781,Shriram Overnight Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,10.012
2321,Sundaram Aggressive Hybrid Fund(G),7/22/2024 12:00:00 AM,155.3047
47464,Sundaram Aggressive Hybrid Fund(G)(Adjusted),7/22/2024 12:00:00 AM,155.3047
18798,Sundaram Aggressive Hybrid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,176.0689
47465,Sundaram Aggressive Hybrid Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,176.0689
2320,Sundaram Aggressive Hybrid Fund(M-IDCW),7/22/2024 12:00:00 AM,29.8269
36410,Sundaram Aggressive Hybrid Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,45.0076
32098,Sundaram Arbitrage Fund(G),7/22/2024 12:00:00 AM,13.6025
47458,Sundaram Arbitrage Fund(G)(Adjusted),7/22/2024 12:00:00 AM,13.6025
35104,Sundaram Arbitrage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.2373
47459,Sundaram Arbitrage Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,14.2373
35103,Sundaram Arbitrage Fund(M-IDCW),7/22/2024 12:00:00 AM,11.9591
35105,Sundaram Arbitrage Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.3113
13366,Sundaram Balanced Advantage Fund(G),7/22/2024 12:00:00 AM,33.8452
47460,Sundaram Balanced Advantage Fund(G)(Adjusted),7/22/2024 12:00:00 AM,33.8452
18833,Sundaram Balanced Advantage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,39.1373
47461,Sundaram Balanced Advantage Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,39.1373
13367,Sundaram Balanced Advantage Fund(M-IDCW),7/22/2024 12:00:00 AM,16.3198
36450,Sundaram Balanced Advantage Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,19.6648
24533,Sundaram Banking & PSU Fund(B),7/22/2024 12:00:00 AM,20.0592
44139,Sundaram Banking & PSU Fund(B)(Prinicipal Units),7/22/2024 12:00:00 AM,20.0592
20213,Sundaram Banking & PSU Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,20.156
2960,Sundaram Banking & PSU Fund(G),7/22/2024 12:00:00 AM,39.7785
19416,Sundaram Banking & PSU Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,40.2904
2964,Sundaram Banking & PSU Fund(M-IDCW),7/22/2024 12:00:00 AM,11.5725
19415,Sundaram Banking & PSU Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.5198
48888,Sundaram Business Cycle Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,10.0404
48889,Sundaram Business Cycle Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.0404
35200,Sundaram Business Cycle Fund-Reg(G),7/22/2024 12:00:00 AM,10.0276
48887,Sundaram Business Cycle Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.0276
8512,Sundaram Conservative Hybrid Fund(G),7/22/2024 12:00:00 AM,28.2099
19408,Sundaram Conservative Hybrid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,30.8192
8515,Sundaram Conservative Hybrid Fund(H-IDCW),7/22/2024 12:00:00 AM,18.4465
19405,Sundaram Conservative Hybrid Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,20.3424
8513,Sundaram Conservative Hybrid Fund(M-IDCW),7/22/2024 12:00:00 AM,13.3981
19407,Sundaram Conservative Hybrid Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.5014
37855,Sundaram Conservative Hybrid Fund(Q-IDCW),7/22/2024 12:00:00 AM,18.5349
19406,Sundaram Conservative Hybrid Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,20.3611
3050,Sundaram Consumption Fund(G),7/22/2024 12:00:00 AM,94.1267
19070,Sundaram Consumption Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,102.3085
3049,Sundaram Consumption Fund(IDCW),7/22/2024 12:00:00 AM,30.8253
19069,Sundaram Consumption Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,34.0687
2957,Sundaram Corp Bond Fund(A-IDCW),7/22/2024 12:00:00 AM,16.8239
19411,Sundaram Corp Bond Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.3147
2955,Sundaram Corp Bond Fund(G),7/22/2024 12:00:00 AM,37.0767
19419,Sundaram Corp Bond Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,38.2574
2953,Sundaram Corp Bond Fund(H-IDCW),7/22/2024 12:00:00 AM,16.9612
19417,Sundaram Corp Bond Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.0594
2954,Sundaram Corp Bond Fund(M-IDCW),7/22/2024 12:00:00 AM,16.1073
19418,Sundaram Corp Bond Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.0246
2959,Sundaram Corp Bond Fund(Q-IDCW),7/22/2024 12:00:00 AM,18.3106
19412,Sundaram Corp Bond Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,18.8518
3072,Sundaram Diversified Equity(G),7/22/2024 12:00:00 AM,214.7211
19053,Sundaram Diversified Equity(G)-Direct Plan,7/22/2024 12:00:00 AM,226.2575
3071,Sundaram Diversified Equity(IDCW),7/22/2024 12:00:00 AM,17.0202
44213,Sundaram Diversified Equity(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,20.5708
2337,Sundaram Dividend Yield Fund(G),7/22/2024 12:00:00 AM,139.6539
18812,Sundaram Dividend Yield Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,150.5556
2336,Sundaram Dividend Yield Fund(H-IDCW),7/22/2024 12:00:00 AM,43.6115
36424,Sundaram Dividend Yield Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,72.1156
18834,Sundaram ELSS Tax Saver Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,523.1204
47475,Sundaram ELSS Tax Saver Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,523.1204
38118,Sundaram ELSS Tax Saver Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,522.5937
2433,Sundaram ELSS Tax Saver Fund-Reg(G),7/22/2024 12:00:00 AM,491.9295
47474,Sundaram ELSS Tax Saver Fund-Reg(G)(Adjusted),7/22/2024 12:00:00 AM,491.9295
38117,Sundaram ELSS Tax Saver Fund-Reg(H-IDCW),7/22/2024 12:00:00 AM,425.5181
2393,Sundaram Equity Savings Fund(G),7/22/2024 12:00:00 AM,65.8187
47462,Sundaram Equity Savings Fund(G)(Adjusted),7/22/2024 12:00:00 AM,65.8187
18810,Sundaram Equity Savings Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,75.2484
47463,Sundaram Equity Savings Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,75.2484
2394,Sundaram Equity Savings Fund(H-IDCW),7/22/2024 12:00:00 AM,15.7875
18808,Sundaram Equity Savings Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,16.6811
2398,Sundaram Equity Savings Fund(Q-IDCW),7/22/2024 12:00:00 AM,17.0268
18809,Sundaram Equity Savings Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,24.3504
5144,Sundaram Fin Serv Opp Fund(G),7/22/2024 12:00:00 AM,99.1761
19066,Sundaram Fin Serv Opp Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,110.4523
5145,Sundaram Fin Serv Opp Fund(IDCW),7/22/2024 12:00:00 AM,33.1634
19065,Sundaram Fin Serv Opp Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,37.5464
5146,Sundaram Fin Serv Opp Fund-Inst(G),7/22/2024 12:00:00 AM,113.5654
5147,Sundaram Fin Serv Opp Fund-Inst(IDCW),7/22/2024 12:00:00 AM,38.1949
46794,Sundaram Flexi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.4943
46795,Sundaram Flexi Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.4939
46622,Sundaram Flexi Cap Fund-Reg(G),7/22/2024 12:00:00 AM,14.0468
46793,Sundaram Flexi Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,14.0466
2390,Sundaram Focused Fund(G),7/22/2024 12:00:00 AM,160.8602
18828,Sundaram Focused Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,176.4242
12124,Sundaram Focused Fund(H-IDCW),7/22/2024 12:00:00 AM,44.8994
18827,Sundaram Focused Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,48.3511
3005,Sundaram Global Brand Fund(G),7/22/2024 12:00:00 AM,30.8331
47456,Sundaram Global Brand Fund(G)(Adjusted),7/22/2024 12:00:00 AM,30.8331
19426,Sundaram Global Brand Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,33.4618
47457,Sundaram Global Brand Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,33.4618
3004,Sundaram Global Brand Fund(IDCW),7/22/2024 12:00:00 AM,26.4214
19427,Sundaram Global Brand Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,29.7588
2945,Sundaram Infra Advantage Fund(G),7/22/2024 12:00:00 AM,95.5428
19061,Sundaram Infra Advantage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,101.5439
28571,Sundaram Infra Advantage Fund(IDCW),7/22/2024 12:00:00 AM,63.3443
28572,Sundaram Infra Advantage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,67.6666
2947,Sundaram Large and Mid Cap Fund(G),7/22/2024 12:00:00 AM,83.2964
47446,Sundaram Large and Mid Cap Fund(G)(Adjusted),7/22/2024 12:00:00 AM,83.2964
19429,Sundaram Large and Mid Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,92.7271
47447,Sundaram Large and Mid Cap Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,92.7271
2946,Sundaram Large and Mid Cap Fund(IDCW),7/22/2024 12:00:00 AM,32.5637
19041,Sundaram Large and Mid Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,37.0316
45077,Sundaram Large Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,22.4432
47445,Sundaram Large Cap Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,22.4432
45078,Sundaram Large Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,19.0593
45173,Sundaram Large Cap Fund(IDCW-Payout)-Direct Plan,7/22/2024 12:00:00 AM,19.0593
44397,Sundaram Large Cap Fund-Reg(G),7/22/2024 12:00:00 AM,21.1698
47444,Sundaram Large Cap Fund-Reg(G)(Adjusted),7/22/2024 12:00:00 AM,21.1698
45076,Sundaram Large Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,17.9609
45172,Sundaram Large Cap Fund-Reg(IDCW-Payout),7/22/2024 12:00:00 AM,17.9609
46255,Sundaram Liquid Fund(B),7/22/2024 12:00:00 AM,1195.5025
46258,Sundaram Liquid Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,1199.3063
2322,Sundaram Liquid Fund(DD-IDCW),7/22/2024 12:00:00 AM,1000.8893
17985,Sundaram Liquid Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1000.6367
46253,Sundaram Liquid Fund(FN-IDCW),7/22/2024 12:00:00 AM,1026.0637
46256,Sundaram Liquid Fund(FN-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1026.1603
2323,Sundaram Liquid Fund(G),7/22/2024 12:00:00 AM,2159.7781
47466,Sundaram Liquid Fund(G)(Adjusted),7/22/2024 12:00:00 AM,2159.7781
17984,Sundaram Liquid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,2180.9158
47467,Sundaram Liquid Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,2180.9158
2324,Sundaram Liquid Fund(M-IDCW),7/22/2024 12:00:00 AM,1025.2911
17983,Sundaram Liquid Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1025.3696
46254,Sundaram Liquid Fund(Q-IDCW),7/22/2024 12:00:00 AM,1114.3807
46257,Sundaram Liquid Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1117.6799
2325,Sundaram Liquid Fund(W-IDCW),7/22/2024 12:00:00 AM,1007.1401
17982,Sundaram Liquid Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1007.6097
46261,Sundaram Low Duration Fund(B),7/22/2024 12:00:00 AM,1250.8832
2343,Sundaram Low Duration Fund(G),7/22/2024 12:00:00 AM,3229.9806
47470,Sundaram Low Duration Fund(G)(Adjusted),7/22/2024 12:00:00 AM,3229.9806
18802,Sundaram Low Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,3438.5378
47471,Sundaram Low Duration Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,3438.5378
2344,Sundaram Low Duration Fund(M-IDCW),7/22/2024 12:00:00 AM,1086.3002
18803,Sundaram Low Duration Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1096.1387
46260,Sundaram Low Duration Fund(Q-IDCW),7/22/2024 12:00:00 AM,1169.8276
46263,Sundaram Low Duration Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1203.9865
36028,Sundaram LT Micro Cap Tax Adv Fund-Sr III-(G)-Direct Plan,7/22/2024 12:00:00 AM,33.1629
36029,Sundaram LT Micro Cap Tax Adv Fund-Sr III-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,29.0826
36026,Sundaram LT Micro Cap Tax Adv Fund-Sr III-Reg(G),7/22/2024 12:00:00 AM,32.2617
36027,Sundaram LT Micro Cap Tax Adv Fund-Sr III-Reg(IDCW),7/22/2024 12:00:00 AM,28.2266
36382,Sundaram LT Micro Cap Tax Adv Fund-Sr IV-(G)-Direct Plan,7/22/2024 12:00:00 AM,28.5535
36383,Sundaram LT Micro Cap Tax Adv Fund-Sr IV-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,27.1771
36380,Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),7/22/2024 12:00:00 AM,27.9557
36381,Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(IDCW),7/22/2024 12:00:00 AM,26.58
37403,Sundaram LT Micro Cap Tax Adv Fund-Sr V-(G)-Direct Plan,7/22/2024 12:00:00 AM,27.6585
37404,Sundaram LT Micro Cap Tax Adv Fund-Sr V-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,26.3323
36903,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),7/22/2024 12:00:00 AM,26.9509
37402,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(IDCW),7/22/2024 12:00:00 AM,25.6265
37869,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-(G)-Direct Plan,7/22/2024 12:00:00 AM,26.9323
37870,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,26.0666
37867,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),7/22/2024 12:00:00 AM,25.7537
37868,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(IDCW),7/22/2024 12:00:00 AM,24.8893
31664,Sundaram LT Tax Adv Fund-Sr I-(G)-Direct Plan,7/22/2024 12:00:00 AM,32.8747
31665,Sundaram LT Tax Adv Fund-Sr I-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,26.1068
30325,Sundaram LT Tax Adv Fund-Sr I-Reg(G),7/22/2024 12:00:00 AM,32.1122
31663,Sundaram LT Tax Adv Fund-Sr I-Reg(IDCW),7/22/2024 12:00:00 AM,25.3806
33968,Sundaram LT Tax Adv Fund-Sr II-(G)-Direct Plan,7/22/2024 12:00:00 AM,36.1078
33969,Sundaram LT Tax Adv Fund-Sr II-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,27.8964
30326,Sundaram LT Tax Adv Fund-Sr II-Reg(G),7/22/2024 12:00:00 AM,35.0963
33967,Sundaram LT Tax Adv Fund-Sr II-Reg(IDCW),7/22/2024 12:00:00 AM,26.9696
38491,Sundaram LT Tax Adv Fund-Sr III-(G)-Direct Plan,7/22/2024 12:00:00 AM,28.0976
38492,Sundaram LT Tax Adv Fund-Sr III-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,26.7488
38374,Sundaram LT Tax Adv Fund-Sr III-Reg(G),7/22/2024 12:00:00 AM,27.2814
38490,Sundaram LT Tax Adv Fund-Sr III-Reg(IDCW),7/22/2024 12:00:00 AM,25.9347
39390,Sundaram LT Tax Adv Fund-Sr IV-(G)-Direct Plan,7/22/2024 12:00:00 AM,32.1163
39391,Sundaram LT Tax Adv Fund-Sr IV-(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,29.5078
39388,Sundaram LT Tax Adv Fund-Sr IV-Reg(G),7/22/2024 12:00:00 AM,31.5578
39389,Sundaram LT Tax Adv Fund-Sr IV-Reg(IDCW),7/22/2024 12:00:00 AM,28.9593
2933,Sundaram Medium Duration Fund(A-IDCW),7/22/2024 12:00:00 AM,13.1492
19384,Sundaram Medium Duration Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.7726
2934,Sundaram Medium Duration Fund(B),7/22/2024 12:00:00 AM,22.0976
16274,Sundaram Medium Duration Fund(B)(Bonus Units),7/22/2024 12:00:00 AM,22.0976
2936,Sundaram Medium Duration Fund(G),7/22/2024 12:00:00 AM,64.6969
19040,Sundaram Medium Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,71.6578
2937,Sundaram Medium Duration Fund(H-IDCW),7/22/2024 12:00:00 AM,13.2525
2935,Sundaram Medium Duration Fund(Q-IDCW),7/22/2024 12:00:00 AM,12.8963
19387,Sundaram Medium Duration Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,25.7962
3075,Sundaram Medium Duration Fund-Inst(G),7/22/2024 12:00:00 AM,73.1085
19051,Sundaram Mid Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1402.9977
47449,Sundaram Mid Cap Fund(G)-Direct Plan(Adjusted),7/22/2024 12:00:00 AM,1402.9977
